0
6435415
65016
5281040
10239
68827
1548887
3793
1548887
121304016
123631
4474
3372
92727
3062316
5284616
3343
145742
151171
9552079
65028
123631
54675769
331783
11787114
54707177
10127622
679
2719
65028
2719
445154
331783
60750
3955
5440
131536
37542
54671203
10302451
5568
54686904
2165
54686904
4413
5282379
10127622
4927
121304016
445154
42890
5284616
445154
6447131
636405
64143
3062316
5702160
5339
121304016
3117
145742
446541
3062316
92727
6914273
4927
119212
3062316
42890
657237
54671203
71398
5291
679
518740
636405
5291
10302451
135565674
6435415
518740
3062316
11787114
5959
3117
5282242
4927
5789
3955
LMT
54675769
54680690
37542
446541
65859
3736
2719
3062316
3862
3372
44115
222786
92727
54686904
5362440
1548887
5440
3372
123631
13791
441243
6914273
92727
11707110
54680690
643976
3372
65999
2092
27350
5282242
5291
3117
54454
446541
3062316
213039
176
6447131
5702160
5281040
446541
65028
5339
11707110
71398
11787114
3862
44447656
5789
2165
4725
441243
151171
10445549
54671203
42890
27350
392622
54675769
10302451
65999
37542
392622
3793
5362417
13505
5702160
5284373
1548887
5339
5284616
65999
5362440
445154
2585
9552079
446541
54682461
2585
54686904
3793
3343
151171
10445549
10127622
11787114
74989
5291
148192
6914273
34755
5430
5440
10133
4927
492405
148192
135413535
446541
331783
10302451
3736
LMT
222786
10239
13791
33887
2165
LMT
4413
33887
54454
135413535
5284616
LMT
1548887
2719
LMT
31101
9552079
643976
2726
42890
27350
13791
4927
176870
216239
6435415
151075
5430
3736
5291
131536
25151504
5291
445154
60750
10127622
5568
5281243
65028
135565674
5291
5284373
54680690
145742
135413535
25654
174
392622
44115
2165
5339
3793
5291
216239
439492
518740
222786
10133
4927
174
135565674
216239
5291
5291
10239
5959
392622
643976
54680690
6914273
3736
5291
5284616
11787114
176870
5959
131536
71398
1548887
2165
2719
10445549
4474
3955
37542
493570
33887
176
54675769
4413
5291
636405
3062316
3793
5291
151075
54682461
272833
44115
3955
643976
4046
2726
3117
10127622
135565674
2882
3117
5479529
445154
92727
657237
27350
3117
3117
54682461
331783
44447656
3372
5291
3062316
4927
119212
3062316
5440
636405
121304016
5362440
5789
135413535
34755
216239
444008
92727
3062316
3899
11787114
64143
4927
148192
2726
174
3062316
392622
135413535
174
2882
131536
5790
42890
5291
135413535
446541
54675769
151075
5291
42890
